,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,LSTAT,MEDV,CAT.MEDV,,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,LSTAT,MEDV,CAT.MEDV
,0.02498,0,1.89,0,0.518,6.54,59.7,6.2669,1,422,15.9,8.65,16.5,0,,0.000209734,0,0.052419355,0,0.273662551,0.570799004,0.584963955,0.467158927,0,0.448473282,0.35106383,0.190949227,0.255555556,0
,0.02543,55,3.78,0,0.484,6.696,56.4,5.7321,5,370,17.6,7.18,23.9,0,,0.000214792,0.55,0.12170088,0,0.203703704,0.600689787,0.550978373,0.418527039,0.173913043,0.349236641,0.531914894,0.150386313,0.42,0
,0.03049,55,3.78,0,0.484,6.874,28.1,6.4654,5,370,17.6,4.61,31.2,1,,0.000271665,0.55,0.12170088,0,0.203703704,0.634795938,0.259526262,0.485209468,0.173913043,0.349236641,0.531914894,0.079470199,0.582222222,1
,0.03113,0,4.39,0,0.442,6.014,48.5,8.0136,3,352,18.8,10.53,17.5,0,,0.000278858,0,0.144061584,0,0.117283951,0.470013413,0.46961895,0.625994598,0.086956522,0.314885496,0.659574468,0.242825607,0.277777778,0
,0.06162,0,4.39,0,0.442,5.898,52.3,8.0136,3,352,18.8,12.67,17.2,0,,0.000621559,0,0.144061584,0,0.117283951,0.447786932,0.508753862,0.625994598,0.086956522,0.314885496,0.659574468,0.30187638,0.271111111,0
,0.0187,85,4.15,0,0.429,6.516,27.7,8.5353,4,351,17.9,6.36,23.1,0,,0.000139148,0.85,0.13526393,0,0.090534979,0.566200422,0.255406797,0.673435241,0.130434783,0.312977099,0.563829787,0.127759382,0.402222222,0
,0.01501,80,2.01,0,0.435,6.635,29.7,8.344,4,280,17,5.99,24.5,0,,9.76735E-05,0.8,0.056818182,0,0.102880658,0.589001724,0.276004119,0.656039429,0.130434783,0.177480916,0.468085106,0.117549669,0.433333333,0
,0.02899,40,1.25,0,0.429,6.939,34.5,8.7921,1,335,19.7,5.89,26.6,0,,0.000254805,0.4,0.028958944,0,0.090534979,0.647250431,0.325437693,0.696787276,0,0.282442748,0.755319149,0.114790287,0.48,0
,0.06211,40,1.25,0,0.429,6.49,44.4,8.7921,1,335,19.7,5.98,22.9,0,,0.000627066,0.4,0.028958944,0,0.090534979,0.561218624,0.427394439,0.696787276,0,0.282442748,0.755319149,0.117273731,0.397777778,0
,0.0795,60,1.69,0,0.411,6.579,35.9,10.7103,4,411,18.3,5.49,24.1,0,,0.000822526,0.6,0.045087977,0,0.053497942,0.5782717,0.339855819,0.871218252,0.130434783,0.427480916,0.606382979,0.103752759,0.424444444,0
,0.07244,60,1.69,0,0.411,5.884,18.5,10.7103,4,411,18.3,7.79,18.6,0,,0.000743173,0.6,0.045087977,0,0.053497942,0.445104426,0.160659114,0.871218252,0.130434783,0.427480916,0.606382979,0.167218543,0.302222222,0
,0.01709,90,2.02,0,0.41,6.728,36.1,12.1265,5,187,17,4.5,30.1,1,,0.000121052,0.9,0.057184751,0,0.051440329,0.60682123,0.341915551,1,0.173913043,0,0.468085106,0.076434879,0.557777778,1
,0.04301,80,1.91,0,0.413,5.663,21.9,10.5857,4,334,22,8.05,18.2,0,,0.000412387,0.8,0.053152493,0,0.057613169,0.402759149,0.195674562,0.859887787,0.130434783,0.280534351,1,0.174392936,0.293333333,0
,0.10659,80,1.91,0,0.413,5.936,19.5,10.5857,4,334,22,5.57,20.6,0,,0.001127011,0.8,0.053152493,0,0.057613169,0.455068021,0.170957775,0.859887787,0.130434783,0.280534351,1,0.105960265,0.346666667,0
,8.98296,0,18.1,1,0.77,6.212,97.4,2.1222,24,666,20.2,17.6,17.8,0,,0.100895269,0,0.646627566,1,0.79218107,0.507951715,0.973223481,0.090261801,1,0.914122137,0.808510638,0.437913907,0.284444444,0
,3.8497,0,18.1,1,0.77,6.395,91,2.5052,24,666,20.2,13.27,21.7,0,,0.043198665,0,0.646627566,1,0.79218107,0.543015903,0.907312049,0.125089798,1,0.914122137,0.808510638,0.318432671,0.371111111,0
,5.20177,0,18.1,1,0.77,6.127,83.4,2.7227,24,666,20.2,11.48,22.7,0,,0.058395605,0,0.646627566,1,0.79218107,0.49166507,0.829042225,0.144868099,1,0.914122137,0.808510638,0.269039735,0.393333333,0
,4.26131,0,18.1,0,0.77,6.112,81.3,2.5091,24,666,20.2,12.67,22.6,0,,0.047825062,0,0.646627566,0,0.79218107,0.488790956,0.807415036,0.125444443,1,0.914122137,0.808510638,0.30187638,0.391111111,0
,4.54192,0,18.1,0,0.77,6.398,88,2.5182,24,666,20.2,7.79,25,0,,0.05097905,0,0.646627566,0,0.79218107,0.543590726,0.876416066,0.126271949,1,0.914122137,0.808510638,0.167218543,0.444444444,0
,3.83684,0,18.1,0,0.77,6.251,91.1,2.2955,24,666,20.2,14.19,19.9,0,,0.043054121,0,0.646627566,0,0.79218107,0.515424411,0.908341916,0.106020788,1,0.914122137,0.808510638,0.343818985,0.331111111,0
,3.67822,0,18.1,0,0.77,5.362,96.2,2.1036,24,666,20.2,10.19,20.8,0,,0.041271271,0,0.646627566,0,0.79218107,0.345085265,0.960865088,0.088570415,1,0.914122137,0.808510638,0.233443709,0.351111111,0
,4.22239,0,18.1,1,0.77,5.803,89,1.9047,24,666,20.2,14.64,16.8,0,,0.04738761,0,0.646627566,1,0.79218107,0.429584212,0.886714727,0.0704835,1,0.914122137,0.808510638,0.356236203,0.262222222,0
,3.47428,0,18.1,1,0.718,8.78,82.9,1.9047,24,666,20.2,5.29,21.9,0,,0.038979034,0,0.646627566,1,0.685185185,1,0.823892894,0.0704835,1,0.914122137,0.808510638,0.098233996,0.375555556,0
,4.55587,0,18.1,0,0.718,3.561,87.9,1.6132,24,666,20.2,7.12,27.5,0,,0.051135845,0,0.646627566,0,0.685185185,0,0.8753862,0.04397603,1,0.914122137,0.808510638,0.148730684,0.5,0
,3.69695,0,18.1,0,0.718,4.963,91.4,1.7523,24,666,20.2,14,21.9,0,,0.041481791,0,0.646627566,0,0.685185185,0.268633838,0.911431514,0.056625049,1,0.914122137,0.808510638,0.338576159,0.375555556,0
,13.5222,0,18.1,0,0.631,3.863,100,1.5106,24,666,20.2,13.33,23.1,0,,0.151915232,0,0.646627566,0,0.50617284,0.057865491,1,0.034646128,1,0.914122137,0.808510638,0.3200883,0.402222222,0
,4.89822,0,18.1,0,0.631,4.97,100,1.3325,24,666,20.2,3.26,50,1,,0.054983777,0,0.646627566,0,0.50617284,0.269975091,1,0.018450654,1,0.914122137,0.808510638,0.042218543,1,1
,5.66998,0,18.1,1,0.631,6.683,96.8,1.3567,24,666,20.2,3.73,50,1,,0.063658173,0,0.646627566,1,0.50617284,0.598198889,0.967044284,0.020651274,1,0.914122137,0.808510638,0.055187638,1,1
,6.53876,0,18.1,1,0.631,7.016,97.5,1.2024,24,666,20.2,2.96,50,1,,0.073423051,0,0.646627566,1,0.50617284,0.662004215,0.974253347,0.006620047,1,0.914122137,0.808510638,0.033940397,1,1
,9.2323,0,18.1,0,0.631,6.216,100,1.1691,24,666,20.2,9.53,50,1,,0.103697791,0,0.646627566,0,0.50617284,0.508718145,1,0.003591921,1,0.914122137,0.808510638,0.215231788,1,1
,8.26725,0,18.1,1,0.668,5.875,89.6,1.1296,24,666,20.2,8.88,50,1,,0.092850861,0,0.646627566,1,0.582304527,0.443379958,0.892893924,0,1,0.914122137,0.808510638,0.197295806,1,1
,11.1081,0,18.1,0,0.668,4.906,100,1.1742,24,666,20.2,34.77,13.8,0,,0.12478133,0,0.646627566,0,0.582304527,0.257712205,1,0.004055688,1,0.914122137,0.808510638,0.911699779,0.195555556,0
,18.4982,0,18.1,0,0.668,4.138,100,1.137,24,666,20.2,37.97,13.8,0,,0.207844273,0,0.646627566,0,0.582304527,0.110557578,1,0.000672917,1,0.914122137,0.808510638,1,0.195555556,0
,19.6091,0,18.1,0,0.671,7.313,97.9,1.3163,24,666,20.2,13.44,15,0,,0.220330521,0,0.646627566,0,0.588477366,0.718911669,0.978372812,0.016977512,1,0.914122137,0.808510638,0.32312362,0.222222222,0
,15.288,0,18.1,0,0.671,6.649,93.3,1.3449,24,666,20.2,23.24,13.9,0,,0.171762399,0,0.646627566,0,0.588477366,0.591684231,0.93099897,0.019578245,1,0.914122137,0.808510638,0.593543046,0.197777778,0
,9.82349,0,18.1,0,0.671,6.794,98.8,1.358,24,666,20.2,21.24,13.3,0,,0.110342624,0,0.646627566,0,0.588477366,0.619467331,0.987641607,0.02076949,1,0.914122137,0.808510638,0.538355408,0.184444444,0
,23.6482,0,18.1,0,0.671,6.38,96.2,1.3861,24,666,20.2,23.69,13.1,0,,0.265729031,0,0.646627566,0,0.588477366,0.54014179,0.960865088,0.023324755,1,0.914122137,0.808510638,0.605960265,0.18,0
,17.8667,0,18.1,0,0.671,6.223,100,1.3861,24,666,20.2,21.78,10.2,0,,0.200746365,0,0.646627566,0,0.588477366,0.510059398,1,0.023324755,1,0.914122137,0.808510638,0.553256071,0.115555556,0
,88.9762,0,18.1,0,0.671,6.968,91.9,1.4165,24,666,20.2,17.21,10.4,0,,1,0,0.646627566,0,0.588477366,0.652807051,0.916580844,0.026089171,1,0.914122137,0.808510638,0.427152318,0.12,0
,15.8744,0,18.1,0,0.671,6.545,99.1,1.5192,24,666,20.2,21.08,10.9,0,,0.178353393,0,0.646627566,0,0.588477366,0.571757042,0.990731205,0.035428166,1,0.914122137,0.808510638,0.533940397,0.131111111,0
,9.18702,0,18.1,0,0.7,5.536,100,1.5804,24,666,20.2,23.6,11.3,0,,0.103188854,0,0.646627566,0,0.648148148,0.378424986,1,0.040993371,1,0.914122137,0.808510638,0.603476821,0.14,0
,7.99248,0,18.1,0,0.7,5.52,100,1.5331,24,666,20.2,24.56,12.3,0,,0.089762513,0,0.646627566,0,0.648148148,0.375359264,1,0.036692159,1,0.914122137,0.808510638,0.629966887,0.162222222,0
,20.0849,0,18.1,0,0.7,4.368,91.2,1.4395,24,666,20.2,30.63,8.8,0,,0.225678398,0,0.646627566,0,0.648148148,0.154627323,0.909371782,0.028180669,1,0.914122137,0.808510638,0.797461369,0.084444444,0
,16.8118,0,18.1,0,0.7,5.277,98.1,1.4261,24,666,20.2,30.81,7.2,0,,0.188889543,0,0.646627566,0,0.648148148,0.32879862,0.980432544,0.026962144,1,0.914122137,0.808510638,0.802428256,0.048888889,0
,24.3938,0,18.1,0,0.7,4.652,100,1.4672,24,666,20.2,28.28,10.5,0,,0.274109395,0,0.646627566,0,0.648148148,0.209043878,1,0.030699561,1,0.914122137,0.808510638,0.732615894,0.122222222,0
,22.5971,0,18.1,0,0.7,5,89.5,1.5184,24,666,20.2,31.99,7.4,0,,0.25391492,0,0.646627566,0,0.648148148,0.275723319,0.891864058,0.035355418,1,0.914122137,0.808510638,0.834988962,0.053333333,0
,14.3337,0,18.1,0,0.7,4.88,100,1.5895,24,666,20.2,30.62,10.2,0,,0.161036297,0,0.646627566,0,0.648148148,0.252730408,1,0.041820877,1,0.914122137,0.808510638,0.79718543,0.115555556,0
,8.15174,0,18.1,0,0.7,5.39,98.9,1.7281,24,666,20.2,20.85,11.5,0,,0.091552557,0,0.646627566,0,0.648148148,0.350450278,0.988671473,0.054424429,1,0.914122137,0.808510638,0.527593819,0.144444444,0
,6.96215,0,18.1,0,0.7,5.713,97,1.9265,24,666,20.2,17.11,15.1,0,,0.078181852,0,0.646627566,0,0.648148148,0.412339529,0.969104016,0.072465877,1,0.914122137,0.808510638,0.424392936,0.224444444,0
,5.29305,0,18.1,0,0.7,6.051,82.5,2.1678,24,666,20.2,18.76,23.2,0,,0.059421571,0,0.646627566,0,0.648148148,0.477102893,0.819773429,0.094408424,1,0.914122137,0.808510638,0.469922737,0.404444444,0
,11.5779,0,18.1,0,0.7,5.036,97,1.77,24,666,20.2,25.68,9.7,0,,0.130061769,0,0.646627566,0,0.648148148,0.282621192,0.969104016,0.058234593,1,0.914122137,0.808510638,0.660871965,0.104444444,0
,8.64476,0,18.1,0,0.693,6.193,92.6,1.7912,24,666,20.2,15.17,13.8,0,,0.097093983,0,0.646627566,0,0.633744856,0.504311171,0.923789907,0.060162409,1,0.914122137,0.808510638,0.370860927,0.195555556,0
,13.3598,0,18.1,0,0.693,5.887,94.7,1.7821,24,666,20.2,16.35,12.7,0,,0.150089896,0,0.646627566,0,0.633744856,0.445679249,0.945417096,0.059334903,1,0.914122137,0.808510638,0.403421634,0.171111111,0
,8.71675,0,18.1,0,0.693,6.471,98.8,1.7257,24,666,20.2,17.12,13.1,0,,0.097903133,0,0.646627566,0,0.633744856,0.55757808,0.987641607,0.054206185,1,0.914122137,0.808510638,0.424668874,0.18,0
,5.87205,0,18.1,0,0.693,6.405,96,1.6768,24,666,20.2,19.37,12.5,0,,0.065929391,0,0.646627566,0,0.633744856,0.544931979,0.958805355,0.049759478,1,0.914122137,0.808510638,0.486754967,0.166666667,0
,7.67202,0,18.1,0,0.693,5.747,98.9,1.6334,24,666,20.2,19.92,8.5,0,,0.08616062,0,0.646627566,0,0.633744856,0.418854187,0.988671473,0.045812911,1,0.914122137,0.808510638,0.501931567,0.077777778,0
,38.3518,0,18.1,0,0.693,5.453,100,1.4896,24,666,20.2,30.59,5,0,,0.43099395,0,0.646627566,0,0.633744856,0.362521556,1,0.032736498,1,0.914122137,0.808510638,0.796357616,0,0
,9.91655,0,18.1,0,0.693,5.852,77.8,1.5004,24,666,20.2,29.97,6.3,0,,0.111388596,0,0.646627566,0,0.633744856,0.438972983,0.771369722,0.033718593,1,0.914122137,0.808510638,0.779249448,0.028888889,0
,25.0461,0,18.1,0,0.693,5.987,100,1.5888,24,666,20.2,26.77,5.6,0,,0.28144109,0,0.646627566,0,0.633744856,0.464840008,1,0.041757222,1,0.914122137,0.808510638,0.690949227,0.013333333,0
,14.2362,0,18.1,0,0.693,6.343,100,1.5741,24,666,20.2,20.32,7.2,0,,0.15994042,0,0.646627566,0,0.633744856,0.533052309,1,0.040420482,1,0.914122137,0.808510638,0.512969095,0.048888889,0
,9.59571,0,18.1,0,0.693,6.404,100,1.639,24,666,20.2,20.31,12.1,0,,0.107782432,0,0.646627566,0,0.633744856,0.544740372,1,0.046322145,1,0.914122137,0.808510638,0.512693157,0.157777778,0
,24.8017,0,18.1,0,0.693,5.349,96,1.7028,24,666,20.2,19.77,8.3,0,,0.278694093,0,0.646627566,0,0.633744856,0.342594367,0.958805355,0.05212378,1,0.914122137,0.808510638,0.497792494,0.073333333,0
,41.5292,0,18.1,0,0.693,5.531,85.4,1.6074,24,666,20.2,27.38,8.5,0,,0.46670716,0,0.646627566,0,0.633744856,0.377466948,0.849639547,0.043448608,1,0.914122137,0.808510638,0.707781457,0.077777778,0
,67.9208,0,18.1,0,0.693,5.683,100,1.4254,24,666,20.2,22.98,5,0,,0.763342381,0,0.646627566,0,0.633744856,0.406591301,1,0.02689849,1,0.914122137,0.808510638,0.586368653,0,0
,20.7162,0,18.1,0,0.659,4.138,100,1.1781,24,666,20.2,23.34,11.9,0,,0.232774058,0,0.646627566,0,0.563786008,0.110557578,1,0.004410334,1,0.914122137,0.808510638,0.596302428,0.153333333,0
,11.9511,0,18.1,0,0.659,5.608,100,1.2852,24,666,20.2,12.13,27.9,0,,0.134256447,0,0.646627566,0,0.563786008,0.392220732,1,0.014149442,1,0.914122137,0.808510638,0.286975717,0.508888889,0
,7.40389,0,18.1,0,0.597,5.617,97.9,1.4547,24,666,20.2,26.4,17.2,0,,0.083146903,0,0.646627566,0,0.436213992,0.3939452,0.978372812,0.029562877,1,0.914122137,0.808510638,0.680739514,0.271111111,0
,14.4383,0,18.1,0,0.597,6.852,100,1.4655,24,666,20.2,19.78,27.5,0,,0.162211976,0,0.646627566,0,0.436213992,0.630580571,1,0.030544972,1,0.914122137,0.808510638,0.498068433,0.5,0
,51.1358,0,18.1,0,0.597,5.757,100,1.413,24,666,20.2,10.11,15,0,,0.574683028,0,0.646627566,0,0.436213992,0.420770263,1,0.025770899,1,0.914122137,0.808510638,0.231236203,0.222222222,0
,14.0507,0,18.1,0,0.597,6.657,100,1.5275,24,666,20.2,21.22,17.2,0,,0.157855445,0,0.646627566,0,0.436213992,0.593217091,1,0.036182924,1,0.914122137,0.808510638,0.537803532,0.271111111,0
,18.811,0,18.1,0,0.597,4.628,100,1.5539,24,666,20.2,34.37,17.9,0,,0.211360069,0,0.646627566,0,0.436213992,0.204445296,1,0.038583601,1,0.914122137,0.808510638,0.900662252,0.286666667,0
,28.6558,0,18.1,0,0.597,5.155,100,1.5894,24,666,20.2,20.08,16.3,0,,0.322013248,0,0.646627566,0,0.436213992,0.305422495,1,0.041811783,1,0.914122137,0.808510638,0.506346578,0.251111111,0
,45.7461,0,18.1,0,0.693,4.519,100,1.6582,24,666,20.2,36.98,7,0,,0.514104099,0,0.646627566,0,0.633744856,0.183560069,1,0.048068092,1,0.914122137,0.808510638,0.972682119,0.044444444,0
,18.0846,0,18.1,0,0.679,6.434,100,1.8347,24,666,20.2,29.05,7.2,0,,0.203195508,0,0.646627566,0,0.604938272,0.550488599,1,0.06411807,1,0.914122137,0.808510638,0.753863135,0.048888889,0
,10.8342,0,18.1,0,0.679,6.782,90.8,1.8195,24,666,20.2,25.79,7.5,0,,0.121702761,0,0.646627566,0,0.604938272,0.61716804,0.905252317,0.062735862,1,0.914122137,0.808510638,0.663907285,0.055555556,0
,25.9406,0,18.1,0,0.679,5.304,89.1,1.6475,24,666,20.2,26.64,10.4,0,,0.291495054,0,0.646627566,0,0.604938272,0.333972025,0.887744593,0.04709509,1,0.914122137,0.808510638,0.687362031,0.12,0
,73.5341,0,18.1,0,0.679,5.957,100,1.8026,24,666,20.2,20.62,8.8,0,,0.826434519,0,0.646627566,0,0.604938272,0.45909178,1,0.061199065,1,0.914122137,0.808510638,0.521247241,0.084444444,0
,11.8123,0,18.1,0,0.718,6.824,76.5,1.794,24,666,20.2,22.74,8.4,0,,0.132696369,0,0.646627566,0,0.685185185,0.625215559,0.757981462,0.060417027,1,0.914122137,0.808510638,0.579746137,0.075555556,0
,11.0874,0,18.1,0,0.718,6.411,100,1.8589,24,666,20.2,15.02,16.7,0,,0.124548667,0,0.646627566,0,0.685185185,0.546081625,1,0.06631869,1,0.914122137,0.808510638,0.366721854,0.26,0
,7.02259,0,18.1,0,0.718,6.006,95.3,1.8746,24,666,20.2,15.7,14.2,0,,0.078861183,0,0.646627566,0,0.685185185,0.468480552,0.951596292,0.067746365,1,0.914122137,0.808510638,0.385485651,0.204444444,0
,12.0482,0,18.1,0,0.614,5.648,87.6,1.9512,24,666,20.2,14.1,20.8,0,,0.135347828,0,0.646627566,0,0.471193416,0.399885035,0.872296601,0.074711964,1,0.914122137,0.808510638,0.341335541,0.351111111,0
,7.05042,0,18.1,0,0.614,6.103,85.1,2.0218,24,666,20.2,23.29,13.4,0,,0.079173986,0,0.646627566,0,0.471193416,0.487066488,0.846549949,0.081131955,1,0.914122137,0.808510638,0.594922737,0.186666667,0
,8.79212,0,18.1,0,0.584,5.565,70.6,2.0635,24,666,20.2,17.16,11.7,0,,0.098750274,0,0.646627566,0,0.409465021,0.383981606,0.697219361,0.084923933,1,0.914122137,0.808510638,0.425772627,0.148888889,0
,15.8603,0,18.1,0,0.679,5.896,95.4,1.9096,24,666,20.2,24.39,8.3,0,,0.178194913,0,0.646627566,0,0.604938272,0.447403717,0.952626159,0.07092908,1,0.914122137,0.808510638,0.625275938,0.073333333,0
,12.2472,0,18.1,0,0.584,5.837,59.7,1.9976,24,666,20.2,15.69,10.2,0,,0.13758454,0,0.646627566,0,0.409465021,0.43609887,0.584963955,0.078931335,1,0.914122137,0.808510638,0.385209713,0.115555556,0
,37.6619,0,18.1,0,0.679,6.202,78.7,1.8629,24,666,20.2,14.52,10.9,0,,0.42323964,0,0.646627566,0,0.604938272,0.506035639,0.780638517,0.066682429,1,0.914122137,0.808510638,0.352924945,0.131111111,0
,7.36711,0,18.1,0,0.679,6.193,78.1,1.9356,24,666,20.2,21.52,11,0,,0.082733505,0,0.646627566,0,0.604938272,0.504311171,0.77445932,0.073293383,1,0.914122137,0.808510638,0.546081678,0.133333333,0
,9.33889,0,18.1,0,0.679,6.38,95.6,1.9682,24,666,20.2,24.08,9.5,0,,0.104895837,0,0.646627566,0,0.604938272,0.54014179,0.954685891,0.076257854,1,0.914122137,0.808510638,0.616721854,0.1,0
,8.49213,0,18.1,0,0.584,6.348,86.1,2.0527,24,666,20.2,17.64,14.5,0,,0.095378458,0,0.646627566,0,0.409465021,0.534010347,0.85684861,0.083941838,1,0.914122137,0.808510638,0.43901766,0.211111111,0
,10.0623,0,18.1,0,0.584,6.833,94.3,2.0882,24,666,20.2,19.69,14.1,0,,0.113026791,0,0.646627566,0,0.409465021,0.626940027,0.941297631,0.087170021,1,0.914122137,0.808510638,0.495584989,0.202222222,0
,6.44405,0,18.1,0,0.584,6.425,74.8,2.2004,24,666,20.2,12.03,16.1,0,,0.072358533,0,0.646627566,0,0.409465021,0.548764131,0.740473738,0.097372896,1,0.914122137,0.808510638,0.284216336,0.246666667,0
,5.58107,0,18.1,0,0.713,6.436,87.9,2.3158,24,666,20.2,16.22,14.3,0,,0.062658846,0,0.646627566,0,0.674897119,0.550871815,0.8753862,0.107866762,1,0.914122137,0.808510638,0.399834437,0.206666667,0
,13.9134,0,18.1,0,0.713,6.208,95,2.2222,24,666,20.2,15.17,11.7,0,,0.156312226,0,0.646627566,0,0.674897119,0.507185285,0.948506694,0.099355273,1,0.914122137,0.808510638,0.370860927,0.148888889,0
,11.1604,0,18.1,0,0.74,6.629,94.6,2.1247,24,666,20.2,23.27,13.4,0,,0.12536917,0,0.646627566,0,0.730452675,0.587852079,0.94438723,0.090489138,1,0.914122137,0.808510638,0.594370861,0.186666667,0
,14.4208,0,18.1,0,0.74,6.461,93.3,2.0026,24,666,20.2,18.05,9.6,0,,0.16201528,0,0.646627566,0,0.730452675,0.555662004,0.93099897,0.079386009,1,0.914122137,0.808510638,0.450331126,0.102222222,0
,15.1772,0,18.1,0,0.74,6.152,100,1.9142,24,666,20.2,26.45,8.7,0,,0.170517033,0,0.646627566,0,0.730452675,0.49645526,1,0.07134738,1,0.914122137,0.808510638,0.682119205,0.082222222,0
,13.6781,0,18.1,0,0.74,5.935,87.9,1.8206,24,666,20.2,34.02,8.4,0,,0.153667511,0,0.646627566,0,0.730452675,0.454876413,0.8753862,0.06283589,1,0.914122137,0.808510638,0.891004415,0.075555556,0
,9.39063,0,18.1,0,0.74,5.627,93.9,1.8172,24,666,20.2,22.88,12.8,0,,0.105477382,0,0.646627566,0,0.730452675,0.395861276,0.937178167,0.062526712,1,0.914122137,0.808510638,0.583609272,0.173333333,0
,22.0511,0,18.1,0,0.74,5.818,92.4,1.8662,24,666,20.2,22.11,10.5,0,,0.247778012,0,0.646627566,0,0.730452675,0.432458325,0.921730175,0.066982513,1,0.914122137,0.808510638,0.562362031,0.122222222,0
,9.72418,0,18.1,0,0.74,6.406,97.2,2.0651,24,666,20.2,19.52,17.1,0,,0.109226403,0,0.646627566,0,0.730452675,0.545123587,0.971163749,0.085069429,1,0.914122137,0.808510638,0.49089404,0.268888889,0
,5.66637,0,18.1,0,0.74,6.219,100,2.0048,24,666,20.2,16.59,18.4,0,,0.063617597,0,0.646627566,0,0.730452675,0.509292968,1,0.079586065,1,0.914122137,0.808510638,0.41004415,0.297777778,0
,9.96654,0,18.1,0,0.74,6.485,100,1.9784,24,666,20.2,18.85,15.4,0,,0.111950471,0,0.646627566,0,0.730452675,0.560260586,1,0.077185389,1,0.914122137,0.808510638,0.472406181,0.231111111,0
,12.8023,0,18.1,0,0.74,5.854,96.6,1.8956,24,666,20.2,23.79,10.8,0,,0.14382373,0,0.646627566,0,0.730452675,0.439356199,0.964984552,0.069655994,1,0.914122137,0.808510638,0.608719647,0.128888889,0
,10.6718,0,18.1,0,0.74,6.459,94.8,1.9879,24,666,20.2,23.98,11.8,0,,0.119877424,0,0.646627566,0,0.730452675,0.555278789,0.946446962,0.078049268,1,0.914122137,0.808510638,0.613962472,0.151111111,0
,6.28807,0,18.1,0,0.74,6.341,96.4,2.072,24,666,20.2,17.79,14.9,0,,0.070605355,0,0.646627566,0,0.730452675,0.532669094,0.96292482,0.085696878,1,0.914122137,0.808510638,0.443156733,0.22,0
,9.92485,0,18.1,0,0.74,6.251,96.6,2.198,24,666,20.2,16.44,12.6,0,,0.111481886,0,0.646627566,0,0.730452675,0.515424411,0.964984552,0.097154653,1,0.914122137,0.808510638,0.405905077,0.168888889,0
,9.32909,0,18.1,0,0.713,6.185,98.7,2.2616,24,666,20.2,18.13,14.1,0,,0.104785687,0,0.646627566,0,0.674897119,0.50277831,0.98661174,0.102938101,1,0.914122137,0.808510638,0.452538631,0.202222222,0
,7.52601,0,18.1,0,0.713,6.417,98.3,2.185,24,666,20.2,19.31,13,0,,0.084519503,0,0.646627566,0,0.674897119,0.54723127,0.982492276,0.095972501,1,0.914122137,0.808510638,0.485099338,0.177777778,0
,6.71772,0,18.1,0,0.713,6.749,92.6,2.3236,24,666,20.2,17.44,13.4,0,,0.075434518,0,0.646627566,0,0.674897119,0.610844989,0.923789907,0.108576053,1,0.914122137,0.808510638,0.433498896,0.186666667,0
,5.44114,0,18.1,0,0.713,6.655,98.2,2.3552,24,666,20.2,17.73,15.2,0,,0.061086066,0,0.646627566,0,0.674897119,0.592833876,0.98146241,0.11144959,1,0.914122137,0.808510638,0.441501104,0.226666667,0
,5.09017,0,18.1,0,0.713,6.297,91.8,2.3682,24,666,20.2,17.27,16.1,0,,0.057141248,0,0.646627566,0,0.674897119,0.52423836,0.915550978,0.112631742,1,0.914122137,0.808510638,0.428807947,0.246666667,0
,8.24809,0,18.1,0,0.713,7.393,99.3,2.4527,24,666,20.2,16.74,17.8,0,,0.092635508,0,0.646627566,0,0.674897119,0.734240276,0.992790937,0.120315725,1,0.914122137,0.808510638,0.414183223,0.284444444,0
,9.51363,0,18.1,0,0.713,6.728,94.1,2.4961,24,666,20.2,18.71,14.9,0,,0.106859872,0,0.646627566,0,0.674897119,0.60682123,0.939237899,0.124262292,1,0.914122137,0.808510638,0.468543046,0.22,0
,4.75237,0,18.1,0,0.713,6.525,86.5,2.4358,24,666,20.2,18.13,14.1,0,,0.053344458,0,0.646627566,0,0.674897119,0.56792489,0.860968074,0.118778929,1,0.914122137,0.808510638,0.452538631,0.202222222,0
,4.66883,0,18.1,0,0.713,5.976,87.9,2.5806,24,666,20.2,19.01,12.7,0,,0.052405488,0,0.646627566,0,0.674897119,0.462732324,0.8753862,0.131946276,1,0.914122137,0.808510638,0.476821192,0.171111111,0
,8.20058,0,18.1,0,0.713,5.936,80.3,2.7792,24,666,20.2,16.94,13.5,0,,0.092101507,0,0.646627566,0,0.674897119,0.455068021,0.797116375,0.150005911,1,0.914122137,0.808510638,0.419701987,0.188888889,0
,7.75223,0,18.1,0,0.713,6.301,83.7,2.7831,24,666,20.2,16.23,14.9,0,,0.087062161,0,0.646627566,0,0.674897119,0.52500479,0.832131823,0.150360556,1,0.914122137,0.808510638,0.400110375,0.22,0
,6.80117,0,18.1,0,0.713,6.081,84.4,2.7175,24,666,20.2,14.7,20,0,,0.076372476,0,0.646627566,0,0.674897119,0.482851121,0.839340886,0.144395239,1,0.914122137,0.808510638,0.357891832,0.333333333,0
,4.81213,0,18.1,0,0.713,6.701,90,2.5975,24,666,20.2,16.42,16.4,0,,0.054016146,0,0.646627566,0,0.674897119,0.601647825,0.897013388,0.133483073,1,0.914122137,0.808510638,0.405353201,0.253333333,0
